Date,ETF,Selected,Weight,Momentum,AdjMomentum
2025-01-23,机器人ETF嘉实,True,1.0,0.0013922244535331696,0.06091614020790348
2025-01-23,消费50ETF,False,0.0,,
2025-01-23,游戏ETF,False,0.0,,
2025-01-23,电池ETF,False,0.0,,
2025-01-23,科创50ETF,False,0.0,,
2025-01-23,银行ETF易方达,False,0.0,,
2025-02-07,人工智能ETF,True,0.18092416701262126,0.006207061925570334,0.30570750841125827
2025-02-07,军工ETF,False,0.0,,
2025-02-07,创新药ETF,False,0.0,0.0012937095441926893,0.12127163968764583
2025-02-07,半导体ETF,False,0.0,0.004361642871170174,0.21276434378405665
2025-02-07,恒生科技ETF,True,0.27364869153866217,0.00835056336416497,0.462384108500273
2025-02-07,房地产ETF,False,0.0,,
2025-02-07,旅游ETF,False,0.0,,
2025-02-07,机器人ETF嘉实,True,0.1804836118109179,0.008938045651652293,0.3049631024247382
2025-02-07,消费50ETF,False,0.0,,
2025-02-07,游戏ETF,True,0.19755647865207082,0.008156600030944223,0.3338111201861351
2025-02-07,电池ETF,True,0.16738705098572781,0.00492625458797305,0.28283384769479347
2025-02-07,科创50ETF,False,0.0,,
2025-02-07,银行ETF易方达,False,0.0,0.0009394943578871328,0.0879803039342749
2025-02-14,人工智能ETF,True,0.1704304655000039,0.008064185730293777,0.407096540232889
2025-02-14,军工ETF,False,0.0,0.0009518970502142455,0.06930633331328698
2025-02-14,创新药ETF,True,0.12089730818810118,0.0030742073542937677,0.28877980085575833
2025-02-14,半导体ETF,False,0.0,0.003350808974279951,0.1687335191299677
2025-02-14,恒生科技ETF,True,0.2624597059532329,0.011525819868454707,0.626921002243581
2025-02-14,房地产ETF,False,0.0,0.0019984267188467965,0.11092992107410334
2025-02-14,旅游ETF,False,0.0,0.0005543185441271136,0.03880958588511083
2025-02-14,机器人ETF嘉实,False,0.0,0.008119384404051955,0.28692467475484446
2025-02-14,消费50ETF,False,0.0,,
